"fdc_id","data_type","description","food_category_id","publication_date"
"343428","survey_fndds_food","Beans, string, green, and potatoes, cooked, made with butter","","2019-04-01"
"343429","survey_fndds_food","Beans, string, green, and potatoes, cooked, made with margarine","","2019-04-01"
"343430","survey_fndds_food","Corn with peppers, red or green, cooked, NS as to fat added in cooking","","2019-04-01"
"343431","survey_fndds_food","Corn with peppers, red or green, cooked, fat not added in cooking","","2019-04-01"
"343432","survey_fndds_food","Corn with peppers, red or green, cooked, fat added in cooking, NS as to type of fat","","2019-04-01"
"343433","survey_fndds_food","Corn with peppers, red or green, cooked, made with oil","","2019-04-01"
"343434","survey_fndds_food","Corn with peppers, red or green, cooked, made with butter","","2019-04-01"
"343435","survey_fndds_food","Corn with peppers, red or green, cooked, made with margarine","","2019-04-01"
"343436","survey_fndds_food","Eggplant in tomato sauce, cooked, fat not added in cooking","","2019-04-01"
"343437","survey_fndds_food","Green peppers and onions, cooked, fat not added in cooking","","2019-04-01"
"343438","survey_fndds_food","Green peppers and onions, cooked, NS as to fat added in cooking","","2019-04-01"
"343439","survey_fndds_food","Green peppers and onions, cooked, fat added in cooking, NS as to type of fat","","2019-04-01"
"343440","survey_fndds_food","Green peppers and onions, cooked, made with oil","","2019-04-01"
"343441","survey_fndds_food","Green peppers and onions, cooked, made with butter","","2019-04-01"
"343442","survey_fndds_food","Green peppers and onions, cooked, made with margarine","","2019-04-01"
"343443","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), cooked, NS as to form, NS as to fat added in cooking","","2019-04-01"
"343444","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), cooked, from frozen, NS as to fat added in cooking","","2019-04-01"
"343445","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), cooked, from canned, NS as to fat added in cooking","","2019-04-01"
"343446","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), cooked, NS as to form, fat not added in cooking","","2019-04-01"
"343447","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), cooked, from frozen, fat not added in cooking","","2019-04-01"
"343448","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), cooked, from canned, fat not added in cooking","","2019-04-01"
"343449","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), cooked, NS as to form, fat added in cooking, NS as to type of fat","","2019-04-01"
"343450","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), cooked, from frozen, fat added in cooking, NS as to type of fat","","2019-04-01"
"343451","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), cooked, from canned, fat added in cooking, NS as to type of fat","","2019-04-01"
"343452","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), cooked, NS as to form, made with oil","","2019-04-01"
"343453","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), cooked, NS as to form, made with butter","","2019-04-01"
"343454","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), cooked, NS as to form, made with margarine","","2019-04-01"
"343455","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), cooked, from frozen, made with oil","","2019-04-01"
"343456","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), cooked, from frozen, made with butter","","2019-04-01"
"343457","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), cooked, from frozen, made with margarine","","2019-04-01"
"343458","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), cooked, from canned, made with oil","","2019-04-01"
"343459","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), cooked, from canned, made with butter","","2019-04-01"
"343460","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), cooked, from canned, made with margarine","","2019-04-01"
"343461","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), canned, low sodium, NS as to fat added in cooking","","2019-04-01"
"343462","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), canned, low sodium, fat not added in cooking","","2019-04-01"
"343463","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), canned, low sodium, fat added in cooking, NS as to type of fat","","2019-04-01"
"343464","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), canned, low sodium, made with oil","","2019-04-01"
"343465","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), canned, low sodium, made with butter","","2019-04-01"
"343466","survey_fndds_food","Mixed vegetables (corn, lima beans, peas, green beans, and carrots), canned, low sodium, made with margarine","","2019-04-01"
"343467","survey_fndds_food","Peas and corn, cooked, NS as to fat added in cooking","","2019-04-01"
"343468","survey_fndds_food","Peas and corn, cooked, fat not added in cooking","","2019-04-01"
"343469","survey_fndds_food","Peas and corn, cooked, fat added in cooking, NS as to type of fat","","2019-04-01"
"343470","survey_fndds_food","Peas and corn, cooked, made with oil","","2019-04-01"
"343471","survey_fndds_food","Peas and corn, cooked, made with butter","","2019-04-01"
"343472","survey_fndds_food","Peas and corn, cooked, made with margarine","","2019-04-01"
"343473","survey_fndds_food","Peas and onions, cooked, NS as to fat added in cooking","","2019-04-01"
"343474","survey_fndds_food","Peas and onions, cooked, fat not added in cooking","","2019-04-01"
"343475","survey_fndds_food","Peas and onions, cooked, fat added in cooking, NS as to type of fat","","2019-04-01"
"343476","survey_fndds_food","Peas and onions, cooked, made with oil","","2019-04-01"
"343477","survey_fndds_food","Peas and onions, cooked, made with butter","","2019-04-01"
"343478","survey_fndds_food","Peas and onions, cooked, made with margarine","","2019-04-01"
"343479","survey_fndds_food","Peas and mushrooms, cooked, NS as to fat added in cooking","","2019-04-01"
"343480","survey_fndds_food","Peas and mushrooms, cooked, fat not added in cooking","","2019-04-01"
"343481","survey_fndds_food","Peas and mushrooms, cooked, fat added in cooking, NS as to type of fat","","2019-04-01"
"343482","survey_fndds_food","Peas and mushrooms, cooked, made with oil","","2019-04-01"
"343483","survey_fndds_food","Peas and mushrooms, cooked, made with butter","","2019-04-01"
"343484","survey_fndds_food","Peas and mushrooms, cooked, made with margarine","","2019-04-01"
"343485","survey_fndds_food","Cowpeas with snap beans, cooked, NS as to fat added in cooking","","2019-04-01"
"343486","survey_fndds_food","Cowpeas with snap beans, cooked, fat not added in cooking","","2019-04-01"
"343487","survey_fndds_food","Cowpeas with snap beans, cooked, fat added in cooking","","2019-04-01"
"343488","survey_fndds_food","Peas and potatoes, cooked, fat not added in cooking","","2019-04-01"
"343489","survey_fndds_food","Peas and potatoes, cooked, NS as to fat added in cooking","","2019-04-01"
"343490","survey_fndds_food","Peas and potatoes, cooked, fat added in cooking, NS as to type of fat","","2019-04-01"
"343491","survey_fndds_food","Peas and potatoes, cooked, made with oil","","2019-04-01"
"343492","survey_fndds_food","Peas and potatoes, cooked, made with butter","","2019-04-01"
"343493","survey_fndds_food","Peas and potatoes, cooked, made with margarine","","2019-04-01"
"343494","survey_fndds_food","Squash, summer, yellow or green, and onions, cooked, NS as to fat added in cooking","","2019-04-01"
"343495","survey_fndds_food","Squash, summer, yellow or green, and onions, cooked, fat not added in cooking","","2019-04-01"
"343496","survey_fndds_food","Squash, summer, yellow or green, and onions, cooked, fat added in cooking","","2019-04-01"
"343497","survey_fndds_food","Squash, summer, yellow or green, and onions, cooked, made with oil","","2019-04-01"
"343498","survey_fndds_food","Squash, summer, yellow or green, and onions, cooked, made with butter","","2019-04-01"
"343499","survey_fndds_food","Squash, summer, yellow or green, and onions, cooked, made with margarine","","2019-04-01"
"343500","survey_fndds_food","Squash, summer, yellow or green, with tomato sauce, cooked, fat not added in cooking","","2019-04-01"
"343501","survey_fndds_food","Squash, summer, yellow or green, with tomato sauce, cooked, fat added in cooking","","2019-04-01"
"343502","survey_fndds_food","Squash, summer, yellow or green, with tomato sauce, cooked, NS as to fat added in cooking","","2019-04-01"
"343503","survey_fndds_food","Ratatouille","","2019-04-01"
"343504","survey_fndds_food","Vegetables, stew type (including potatoes, carrots, onions, celery) cooked, NS as to fat added in cooking","","2019-04-01"
"343505","survey_fndds_food","Vegetables, stew type (including potatoes, carrots, onions, celery) cooked, fat added in cooking, NS as to type of fat","","2019-04-01"
"343506","survey_fndds_food","Vegetables, stew type (including potatoes, carrots, onions, celery) cooked, made with oil","","2019-04-01"
"343507","survey_fndds_food","Vegetables, stew type (including potatoes, carrots, onions, celery) cooked, made with butter","","2019-04-01"
"343508","survey_fndds_food","Vegetables, stew type (including potatoes, carrots, onions, celery) cooked, made with margarine","","2019-04-01"
"343509","survey_fndds_food","Vegetables, stew type (including potatoes, carrots, onions, celery) cooked, fat not added in cooking","","2019-04-01"
"343510","survey_fndds_food","Vegetable combination (including carrots, broccoli, and/or dark-green leafy), cooked, no sauce, NS as to fat added in cooking","","2019-04-01"
"343511","survey_fndds_food","Vegetable combination (including carrots, broccoli, and/or dark-green leafy), cooked, no sauce, fat not added in cooking","","2019-04-01"
"343512","survey_fndds_food","Vegetable combination (including carrots, broccoli, and/or dark-green leafy), cooked, no sauce, fat added in cooking, NS as to type of fat","","2019-04-01"
"343513","survey_fndds_food","Vegetable combination (including carrots, broccoli, and/or dark-green leafy), cooked, no sauce, made with oil","","2019-04-01"
"343514","survey_fndds_food","Vegetable combination (including carrots, broccoli, and/or dark-green leafy), cooked, no sauce, made with butter","","2019-04-01"
"343515","survey_fndds_food","Vegetable combination (including carrots, broccoli, and/or dark-green leafy), cooked, no sauce, made with margarine","","2019-04-01"
"343516","survey_fndds_food","Vegetable combination (excluding carrots, broccoli, and dark-green leafy), cooked, no sauce, NS as to fat added in cooking","","2019-04-01"
"343517","survey_fndds_food","Vegetable combination (excluding carrots, broccoli, and dark-green leafy), cooked, no sauce,  fat not added in cooking","","2019-04-01"
"343518","survey_fndds_food","Vegetable combination (excluding carrots, broccoli, and dark-green leafy), cooked, no sauce, fat added in cooking, NS as to type of fat","","2019-04-01"
"343519","survey_fndds_food","Vegetable combination (excluding carrots, broccoli, and dark-green leafy), cooked, no sauce, made with oil","","2019-04-01"
"343520","survey_fndds_food","Vegetable combination (excluding carrots, broccoli, and dark-green leafy), cooked, no sauce, made with butter","","2019-04-01"
"343521","survey_fndds_food","Vegetable combination (excluding carrots, broccoli, and dark-green leafy), cooked, no sauce, made with margarine","","2019-04-01"
"343522","survey_fndds_food","Vegetable combinations, Asian style, (broccoli, green pepper, water chestnut, etc) cooked, NS as to fat added in cooking","","2019-04-01"
"343523","survey_fndds_food","Vegetable combinations, Asian style, (broccoli, green pepper, water chestnuts, etc), cooked, fat not added in cooking","","2019-04-01"
"343524","survey_fndds_food","Vegetable combinations, Asian style, (broccoli, green pepper, water chestnuts, etc), cooked, fat added in cooking, NS as to type of fat","","2019-04-01"
"343525","survey_fndds_food","Vegetable combinations, Asian style, (broccoli, green pepper, water chestnuts, etc), cooked, made with oil","","2019-04-01"
"343526","survey_fndds_food","Vegetable combinations, Asian style, (broccoli, green pepper, water chestnuts, etc), cooked, made with butter","","2019-04-01"
"343527","survey_fndds_food","Vegetable combinations, Asian style, (broccoli, green pepper, water chestnuts, etc), cooked, made with margarine","","2019-04-01"
"343528","survey_fndds_food","Vegetable and pasta combinations with cream or cheese sauce (broccoli, pasta, carrots, corn, zucchini, peppers, cauliflower, peas, etc.), cooked","","2019-04-01"
